File_Path,Label,Augmented
train/top_0475_augmented_1.jpeg,top,1
train/top_0073_augmented_1.jpeg,top,1
train/top_0280.jpeg,top,0
train/top_0270_augmented_1.jpeg,top,1
train/top_0095_augmented_0.jpeg,top,1
train/top_0500_augmented_2.jpeg,top,1
train/top_0296_augmented_0.jpeg,top,1
train/top_0493_augmented_0.jpeg,top,1
train/top_0305_augmented_2.jpeg,top,1
train/top_0138_augmented_2.jpeg,top,1
train/top_0106_augmented_2.jpeg,top,1
train/top_0475_augmented_0.jpeg,top,1
train/top_0073_augmented_0.jpeg,top,1
train/top_0281.jpeg,top,0
train/top_0270_augmented_0.jpeg,top,1
train/top_0174_augmented_0.jpeg,top,1
train/top_0349_augmented_0.jpeg,top,1
train/top_0377_augmented_0.jpeg,top,1
train/top_0002.jpeg,top,0
train/top_0452.jpeg,top,0
train/top_0202_augmented_2.jpeg,top,1
train/top_0147.jpeg,top,0
train/top_0001_augmented_2.jpeg,top,1
train/top_0517.jpeg,top,0
train/top_0439_augmented_2.jpeg,top,1
train/top_0192_augmented_0.jpeg,top,1
train/top_0407_augmented_2.jpeg,top,1
train/top_0391_augmented_0.jpeg,top,1
train/top_0364_augmented_3.jpeg,top,1
train/top_0239.jpeg,top,0
train/top_0159_augmented_3.jpeg,top,1
train/top_0167_augmented_3.jpeg,top,1
train/top_0393.jpeg,top,0
train/top_0382_augmented_3.jpeg,top,1
train/top_0414_augmented_1.jpeg,top,1
train/top_0181_augmented_3.jpeg,top,1
train/top_0012_augmented_1.jpeg,top,1
train/top_0211_augmented_1.jpeg,top,1
train/top_0115_augmented_1.jpeg,top,1
train/top_0405.jpeg,top,0
train/top_0328_augmented_1.jpeg,top,1
train/top_0316_augmented_1.jpeg,top,1
train/top_0480_augmented_3.jpeg,top,1
train/top_0055.jpeg,top,0
train/top_0285_augmented_3.jpeg,top,1
train/top_0513_augmented_1.jpeg,top,1
train/top_0086_augmented_3.jpeg,top,1
train/top_0263_augmented_3.jpeg,top,1
train/top_0060_augmented_3.jpeg,top,1
train/top_0540.jpeg,top,0
train/top_0458_augmented_3.jpeg,top,1
train/top_0110.jpeg,top,0
train/top_0466_augmented_3.jpeg,top,1
train/top_0385.jpeg,top,0
train/top_0292_augmented_1.jpeg,top,1
train/top_0504_augmented_3.jpeg,top,1
train/top_0091_augmented_1.jpeg,top,1
train/top_0102_augmented_3.jpeg,top,1
train/top_0301_augmented_3.jpeg,top,1
train/top_0497_augmented_1.jpeg,top,1
train/top_0471_augmented_1.jpeg,top,1
train/top_0274_augmented_1.jpeg,top,1
train/top_0049_augmented_1.jpeg,top,1
train/top_0077_augmented_1.jpeg,top,1
train/top_0373_augmented_1.jpeg,top,1
train/top_0170_augmented_1.jpeg,top,1
train/top_0043.jpeg,top,0
train/top_0413.jpeg,top,0
train/top_0005_augmented_3.jpeg,top,1
train/top_0238_augmented_3.jpeg,top,1
train/top_0106.jpeg,top,0
train/top_0206_augmented_3.jpeg,top,1
train/top_0395_augmented_1.jpeg,top,1
train/top_0403_augmented_3.jpeg,top,1
train/top_0196_augmented_1.jpeg,top,1
train/top_0278.jpeg,top,0
train/top_0163_augmented_2.jpeg,top,1
train/top_0360_augmented_2.jpeg,top,1
train/top_0185_augmented_2.jpeg,top,1
train/top_0297.jpeg,top,0
train/top_0410_augmented_0.jpeg,top,1
train/top_0386_augmented_2.jpeg,top,1
train/top_0215_augmented_0.jpeg,top,1
train/top_0028_augmented_0.jpeg,top,1
train/top_0016_augmented_0.jpeg,top,1
train/top_0484_augmented_2.jpeg,top,1
train/top_0312_augmented_0.jpeg,top,1
train/top_0444.jpeg,top,0
train/top_0111_augmented_0.jpeg,top,1
train/top_0014.jpeg,top,0
train/top_0529_augmented_0.jpeg,top,1
train/top_0082_augmented_2.jpeg,top,1
train/top_0517_augmented_0.jpeg,top,1
train/top_0281_augmented_2.jpeg,top,1
train/top_0064_augmented_2.jpeg,top,1
train/top_0259_augmented_2.jpeg,top,1
train/top_0267_augmented_2.jpeg,top,1
train/top_0501.jpeg,top,0
train/top_0462_augmented_2.jpeg,top,1
train/top_0151.jpeg,top,0
train/top_0130_augmented_0.jpeg,top,1
train/top_0346.jpeg,top,0
train/top_0333_augmented_0.jpeg,top,1
train/top_0536_augmented_0.jpeg,top,1
train/top_0508_augmented_0.jpeg,top,1
train/top_0246_augmented_2.jpeg,top,1
train/top_0278_augmented_2.jpeg,top,1
train/top_0045_augmented_2.jpeg,top,1
train/top_0203.jpeg,top,0
train/top_0443_augmented_2.jpeg,top,1
train/top_0341_augmented_2.jpeg,top,1
train/top_0080.jpeg,top,0
train/top_0142_augmented_2.jpeg,top,1
train/top_0431_augmented_0.jpeg,top,1
train/top_0399_augmented_2.jpeg,top,1
train/top_0037_augmented_0.jpeg,top,1
train/top_0009_augmented_0.jpeg,top,1
train/top_0234_augmented_0.jpeg,top,1
train/top_0151_augmented_1.jpeg,top,1
train/top_0352_augmented_1.jpeg,top,1
train/top_0311.jpeg,top,0
train/top_0227_augmented_3.jpeg,top,1
train/top_0219_augmented_3.jpeg,top,1
train/top_0254.jpeg,top,0
train/top_0024_augmented_3.jpeg,top,1
train/top_0422_augmented_3.jpeg,top,1
train/top_0189_augmented_1.jpeg,top,1
train/top_0487.jpeg,top,0
train/top_0525_augmented_3.jpeg,top,1
train/top_0320_augmented_3.jpeg,top,1
train/top_0488_augmented_1.jpeg,top,1
train/top_0123_augmented_3.jpeg,top,1
train/top_0450_augmented_1.jpeg,top,1
train/top_0038.jpeg,top,0
train/top_0056_augmented_1.jpeg,top,1
train/top_0468.jpeg,top,0
train/top_0068_augmented_1.jpeg,top,1
train/top_0255_augmented_1.jpeg,top,1
train/top_0192.jpeg,top,0
train/top_0307.jpeg,top,0
train/top_0337_augmented_1.jpeg,top,1
train/top_0309_augmented_1.jpeg,top,1
train/top_0134_augmented_1.jpeg,top,1
train/top_0532_augmented_1.jpeg,top,1
train/top_0099_augmented_3.jpeg,top,1
train/top_0041_augmented_3.jpeg,top,1
train/top_0242_augmented_3.jpeg,top,1
train/top_0447_augmented_3.jpeg,top,1
train/top_0242.jpeg,top,0
train/top_0479_augmented_3.jpeg,top,1
train/top_0540_augmented_3.jpeg,top,1
train/top_0146_augmented_3.jpeg,top,1
train/top_0178_augmented_3.jpeg,top,1
train/top_0491.jpeg,top,0
train/top_0345_augmented_3.jpeg,top,1
train/top_0184.jpeg,top,0
train/top_0435_augmented_1.jpeg,top,1
train/top_0230_augmented_1.jpeg,top,1
train/top_0033_augmented_1.jpeg,top,1
train/top_0356_augmented_0.jpeg,top,1
train/top_0368_augmented_0.jpeg,top,1
train/top_0155_augmented_0.jpeg,top,1
train/top_0350.jpeg,top,0
train/top_0020_augmented_2.jpeg,top,1
train/top_0223_augmented_2.jpeg,top,1
train/top_0215.jpeg,top,0
train/top_0426_augmented_2.jpeg,top,1
train/top_0418_augmented_2.jpeg,top,1
train/top_0521_augmented_2.jpeg,top,1
train/top_0096.jpeg,top,0
train/top_0289_augmented_0.jpeg,top,1
train/top_0127_augmented_2.jpeg,top,1
train/top_0119_augmented_2.jpeg,top,1
train/top_0324_augmented_2.jpeg,top,1
train/top_0454_augmented_0.jpeg,top,1
train/top_0079.jpeg,top,0
train/top_0251_augmented_0.jpeg,top,1
train/top_0429.jpeg,top,0
train/top_0052_augmented_0.jpeg,top,1
train/top_0042_augmented_1.jpeg,top,1
train/top_0241_augmented_1.jpeg,top,1
train/top_0444_augmented_1.jpeg,top,1
train/top_0334_augmented_3.jpeg,top,1
train/top_0109_augmented_3.jpeg,top,1
train/top_0137_augmented_3.jpeg,top,1
train/top_0299_augmented_1.jpeg,top,1
train/top_0531_augmented_3.jpeg,top,1
train/top_0408_augmented_3.jpeg,top,1
train/top_0436_augmented_3.jpeg,top,1
train/top_0233_augmented_3.jpeg,top,1
train/top_0262.jpeg,top,0
train/top_0030_augmented_3.jpeg,top,1
train/top_0327.jpeg,top,0
train/top_0543_augmented_1.jpeg,top,1
train/top_0145_augmented_1.jpeg,top,1
train/top_0378_augmented_1.jpeg,top,1
train/top_0346_augmented_1.jpeg,top,1
train/top_0023_augmented_0.jpeg,top,1
train/top_0220_augmented_0.jpeg,top,1
train/top_0059.jpeg,top,0
train/top_0425_augmented_0.jpeg,top,1
train/top_0409.jpeg,top,0
train/top_0355_augmented_2.jpeg,top,1
train/top_0168_augmented_2.jpeg,top,1
train/top_0156_augmented_2.jpeg,top,1
train/top_0469_augmented_2.jpeg,top,1
train/top_0457_augmented_2.jpeg,top,1
train/top_0235.jpeg,top,0
train/top_0252_augmented_2.jpeg,top,1
train/top_0051_augmented_2.jpeg,top,1
train/top_0089_augmented_2.jpeg,top,1
train/top_0522_augmented_0.jpeg,top,1
train/top_0124_augmented_0.jpeg,top,1
train/top_0319_augmented_0.jpeg,top,1
train/top_0370.jpeg,top,0
train/top_0327_augmented_0.jpeg,top,1
train/top_0245_augmented_0.jpeg,top,1
train/top_0078_augmented_0.jpeg,top,1
train/top_0046_augmented_0.jpeg,top,1
train/top_0440_augmented_0.jpeg,top,1
train/top_0133_augmented_2.jpeg,top,1
train/top_0498_augmented_0.jpeg,top,1
train/top_0330_augmented_2.jpeg,top,1
train/top_0535_augmented_2.jpeg,top,1
train/top_0199_augmented_0.jpeg,top,1
train/top_0432_augmented_2.jpeg,top,1
train/top_0223.jpeg,top,0
train/top_0034_augmented_2.jpeg,top,1
train/top_0209_augmented_2.jpeg,top,1
train/top_0237_augmented_2.jpeg,top,1
train/top_0389.jpeg,top,0
train/top_0366.jpeg,top,0
train/top_0342_augmented_0.jpeg,top,1
train/top_0141_augmented_0.jpeg,top,1
train/top_0224_augmented_1.jpeg,top,1
train/top_0019_augmented_1.jpeg,top,1
train/top_0027_augmented_1.jpeg,top,1
train/top_0018.jpeg,top,0
train/top_0389_augmented_3.jpeg,top,1
train/top_0448.jpeg,top,0
train/top_0421_augmented_1.jpeg,top,1
train/top_0152_augmented_3.jpeg,top,1
train/top_0351_augmented_3.jpeg,top,1
train/top_0453_augmented_3.jpeg,top,1
train/top_0274.jpeg,top,0
train/top_0055_augmented_3.jpeg,top,1
train/top_0268_augmented_3.jpeg,top,1
train/top_0256_augmented_3.jpeg,top,1
train/top_0518_augmented_1.jpeg,top,1
train/top_0526_augmented_1.jpeg,top,1
train/top_0323_augmented_1.jpeg,top,1
train/top_0120_augmented_1.jpeg,top,1
train/top_0331.jpeg,top,0
train/top_0126.jpeg,top,0
train/top_0472_augmented_3.jpeg,top,1
train/top_0277_augmented_3.jpeg,top,1
train/top_0249_augmented_3.jpeg,top,1
train/top_0074_augmented_3.jpeg,top,1
train/top_0291_augmented_3.jpeg,top,1
train/top_0507_augmented_1.jpeg,top,1
train/top_0092_augmented_3.jpeg,top,1
train/top_0539_augmented_1.jpeg,top,1
train/top_0063.jpeg,top,0
train/top_0101_augmented_1.jpeg,top,1
train/top_0433.jpeg,top,0
train/top_0302_augmented_1.jpeg,top,1
train/top_0494_augmented_3.jpeg,top,1
train/top_0006_augmented_1.jpeg,top,1
train/top_0038_augmented_1.jpeg,top,1
train/top_0205_augmented_1.jpeg,top,1
train/top_0396_augmented_3.jpeg,top,1
train/top_0400_augmented_1.jpeg,top,1
train/top_0195_augmented_3.jpeg,top,1
train/top_0370_augmented_3.jpeg,top,1
train/top_0173_augmented_3.jpeg,top,1
train/top_0186_augmented_0.jpeg,top,1
train/top_0413_augmented_2.jpeg,top,1
train/top_0385_augmented_0.jpeg,top,1
train/top_0521.jpeg,top,0
train/top_0216_augmented_2.jpeg,top,1
train/top_0228_augmented_2.jpeg,top,1
train/top_0171.jpeg,top,0
train/top_0015_augmented_2.jpeg,top,1
train/top_0464.jpeg,top,0
train/top_0034.jpeg,top,0
train/top_0160_augmented_0.jpeg,top,1
train/top_0363_augmented_0.jpeg,top,1
train/top_0067_augmented_0.jpeg,top,1
train/top_0059_augmented_0.jpeg,top,1
train/top_0264_augmented_0.jpeg,top,1
train/top_0461_augmented_0.jpeg,top,1
train/top_0487_augmented_0.jpeg,top,1
train/top_0311_augmented_2.jpeg,top,1
train/top_0112_augmented_2.jpeg,top,1
train/top_0258.jpeg,top,0
train/top_0081_augmented_0.jpeg,top,1
train/top_0514_augmented_2.jpeg,top,1
train/top_0282_augmented_0.jpeg,top,1
train/top_0476_augmented_2.jpeg,top,1
train/top_0167.jpeg,top,0
train/top_0537.jpeg,top,0
train/top_0448_augmented_2.jpeg,top,1
train/top_0070_augmented_2.jpeg,top,1
train/top_0273_augmented_2.jpeg,top,1
train/top_0096_augmented_2.jpeg,top,1
train/top_0503_augmented_0.jpeg,top,1
train/top_0295_augmented_2.jpeg,top,1
train/top_0022.jpeg,top,0
train/top_0490_augmented_2.jpeg,top,1
train/top_0306_augmented_0.jpeg,top,1
train/top_0472.jpeg,top,0
train/top_0338_augmented_0.jpeg,top,1
train/top_0188.jpeg,top,0
train/top_0105_augmented_0.jpeg,top,1
train/top_0201_augmented_0.jpeg,top,1
train/top_0002_augmented_0.jpeg,top,1
train/top_0191_augmented_2.jpeg,top,1
train/top_0404_augmented_0.jpeg,top,1
train/top_0392_augmented_2.jpeg,top,1
train/top_0177_augmented_2.jpeg,top,1
train/top_0149_augmented_2.jpeg,top,1
train/top_0374_augmented_2.jpeg,top,1
train/top_0381_augmented_1.jpeg,top,1
train/top_0417_augmented_3.jpeg,top,1
train/top_0182_augmented_1.jpeg,top,1
train/top_0429_augmented_3.jpeg,top,1
train/top_0011_augmented_3.jpeg,top,1
train/top_0130.jpeg,top,0
train/top_0212_augmented_3.jpeg,top,1
train/top_0425.jpeg,top,0
train/top_0075.jpeg,top,0
train/top_0367_augmented_1.jpeg,top,1
train/top_0359_augmented_1.jpeg,top,1
train/top_0164_augmented_1.jpeg,top,1
train/top_0260_augmented_1.jpeg,top,1
